body,fichatecnica,localidad,price,title,url
"
FORD RANGER LIMITED AÑO 2020 0KM> Precio U$S 67.990 Iva Incluido Contribuyentes Irae o Imeba o U$S 55.750 LEASING!> Motor 3.2 Diesel 200 hp> Entrega Inmediata en Varios Colores!> Equipamiento:Transmisión Automática de 6 Velocidades • Dirección Eléctrica • Airbag conductor • Airbag pasajero • Airbag de cortina • Airbag laterales • Alarma • Apoya cabeza asientos traseros • Control de tracción • Control de estabilidad • Faros antinieblas delanteros • Faros antinieblas traseros • Faros de xenón • Frenos ABS • Repartidor electrónico de fuerza de frenado • Sistema Isofix • Tercer stop • Asientos eléctricos • Asiento conductor regulable en altura • Apoyabrazos en asiento trasero • Cobertor de caja • Cierre centralizado de puertas • Climatizador automático • Computadora de abordo • Control de velocidad crucero • Cristales eléctricos • Espejos eléctricos • GPS • Limpia / lava luneta • Llantas de aleación • Regulación de altura del volante • Regulación longitudinal del volante • Sensor de estacionamiento • Porta vasos • Tapizado de cuero • Volante multifunción • Volante de cuero • AM/FM • Bluetooth • Comando satelital de stereo • Entrada auxiliar • Entrada USB • Android Auto • Apple CarPlay> Ficha Técnica: http://specs.multiaviso.com/vmb7sm9a> GarantíaGarantía de 5 años o 150.000 km con el Respaldo de Postventa brindado por Arbeleche Automóviles como Concesionario y Service Oficial Ford.> Financiacion:Financiacion Bancaria hasta el 100% en 60 Cuotas en Pesos en UI.Financiación por la Casa hasta 50% en 36 Cuotas en Dólares o Pesos con Títulos y Saldo de Precio. Requisitos De Financiación:1- Presentar Comprobantes De Ingresos 2- Comprobantes De Domicilio (Factura De Ute, Ose, Antel o Similar A Tu Nombre)3- Cédula De Identidad Vigente4- No Estar En Clearing> PermutasQuieres Saber Si Tomamos Tu Vehículo Como Parte De Pago? Envíanos Por Whatsapp Al 099 788 556 O 099 788 544 Fotos De Tu Vehículo De Todo El Perímetro Exterior, Del Interior, Y Libreta O Año Motor Km Y Versión. También No Olvides De Recordarnos Que Vehículo Te Interesa Comprar!> Área Notarial Y GestoríaContamos Con Un Equipo De Profesionales Trabajando Para Asesorarle Y Ofrecerle Todo Lo Necesario Con La Compra De Su Nuevo Vehículo!ARBELECHE AUTOMÓVILESConcesionario y Service Oficial FordContacto WhatsApp o Llamadas: 099 788 556 - 099 788 544 - 091 522 522Carmelo: Av. Italia 1085 casi Av. Paraguay – Casa CentralTel. 4542 - 3333Colonia del Sacramento: Av. Roosevelt 257 y Soriano – SucursalTel. 4523 - 5314www.arbeleche.com.uyPublicado por MultiAviso
","

Año
2020


Kilómetros
0 km


Marca
Ford


Modelo
Ranger


Versión
LIMITED


Tipo de carrocería
Pick-Up


Motor
3.2


Potencia
200 hp


Transmisión
Automática


Color
Blanco


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en Carmelo - Colonia
",67.990,"
		Ford Ranger Limited 3.2 2020 0km - Arbeleche
	",https://auto.mercadolibre.com.uy/MLU-470865386-ford-ranger-limited-32-2020-0km-arbeleche-_JM#position=7&type=item&tracking_id=d2e00471-8ba6-4c37-883e-a76e711e3f28
"
Diesel, full. Aire acondicionado, espejos eléctricos, 4 vidrios eléctricos. Al día. Paga $1700 por cuota de patente.
","

Año
1999


Kilómetros
393.000 km


Marca
Toyota


Modelo
Corolla


Versión
2.0 D Terra


Tipo de carrocería
Sedán


Motor
2.0


Potencia
72 hp


Transmisión
Manual


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en Melo - Cerro Largo
",8.500,"
		Toyota Corolla 2.0 D Terra
	",https://auto.mercadolibre.com.uy/MLU-472765831-toyota-corolla-diesel-_JM#position=17&type=item&tracking_id=d2e00471-8ba6-4c37-883e-a76e711e3f28
"
Toyota Hilux SRV 4X4 FULL 2020 2800 cc. 0 km - USD 62.990.Colores disponibles: Blanco, Gris plata, Gris grafito, Rojo y Negro.Diesel • Dirección Hidráulica • Transmisión Manual • 4 puertas • Potencia máxima 177 HP.Airbag conductor • Airbag pasajero • Airbag de cortina • Airbag laterales • Apoya cabeza asientos traseros • Control de tracción • Control de estabilidad • Faros antinieblas delanteros • Frenos ABS • Inmovilizador de motor • Llave codificada • Sistema Isofix • Tercer stop • Alarma de luces encendidas • Asiento trasero rebatible • Asiento conductor regulable en altura • Apoyabrazos en asiento trasero • Cierre centralizado de puertas • Climatizador automático • Computadora de abordo • Cristales eléctricos • Espejos eléctricos • Llantas de aleación • Regulación de altura del volante • Regulación longitudinal del volante • Porta vasos • Volante multifunción • AM/FM • Bluetooth • CD • Entrada auxiliar • Entrada USB • MP3.Ficha técnica: http://specs.multiaviso.com/efejb4gaGarantíaGarantía de 4 años o 120.000 kms. Con el respaldo de Curcio Capital y la mejor red de servicios autorizados en todo el país.FinanciaciónContamos con financiación bancaria tasa 0 hasta el 50 % del vehículo en 24 meses con Scotiabank, Itaú y BBVA y hasta 36 meses con Banco Santander. También tasas preferenciales en pesos y UI hasta el 100 % del vehículo hasta 60 meses.PermutasAceptamos permutas de vehículos usados como forma de pago.AYAX VALUE el servicio de postventa más integral del país:- Bonificación del 10 % en repuestos y accesorios.- Bonificación del 10 % en servicios autorizados.- Bonificación de 1.000 en los gastos de gestoría de empadronamiento.- Botiquín de primeros auxilios de obsequio.- Si usted decide vender el vechiculo con AYAX VALUE vigente obtendrá de AYAX S.A. una bonificación en el precio de la nueva compra. El valor de dicho descuento será el equivalente al que abonó por esa garantía extendida.Test DriveLos invitamos a visitar nuestro showroom para realizar un test drive de la unidad.Alfonso Royo - AYAX Tel: 2929 3221 / 099 103 661 WhatsApp: 099 103 661 Pedragosa Sierra esq. Julio Herrera y Reissig, Punta del Este. Lun. a Vie. de 9 a 13 y 14 a 18.30 hs. Sáb. de 10 a 13 hs www.ayaxonline.comPublicado por MultiAviso
","

Año
2020


Kilómetros
0 km


Marca
Toyota


Modelo
Hilux


Versión
SRV 4X4 FULL


Motor
2.8


Potencia
177 hp


Transmisión
Manual


Color
Gris oscuro


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en Punta Del Este - Maldonado
",62.990,"
		Toyota Hilux Srv 4x4 Full 2020 Gris Oscuro 0km
	",https://auto.mercadolibre.com.uy/MLU-469164534-toyota-hilux-srv-4x4-full-2020-gris-oscuro-0km-_JM#position=25&type=item&tracking_id=d2e00471-8ba6-4c37-883e-a76e711e3f28
"
EXCELENTE ESTADO .ÚNICO DUEÑO ,KM DE FABRICA ACEPTAMOS SU PERMUTA
","

Año
1998


Kilómetros
175.000 km


Marca
Hyundai


Modelo
H100


Versión
Porter Cab y Media


Tipo de carrocería
Furgón


Motor
2.5


Potencia
73 hp


Transmisión
Manual


Tipo de combustible
Diésel


Puertas
2





","





El vehículo está en Durazno
",13.900,"
		Hyundai H100 Porter Cab Y Media
	",https://auto.mercadolibre.com.uy/MLU-472676291-hyundai-h100-porter-cab-y-media-_JM#position=48&type=item&tracking_id=d2e00471-8ba6-4c37-883e-a76e711e3f28
"
FINANCIACIÓNConsulte por financiación a sola firmaPERMUTATomamos su vehículo como forma de pagoTodos los vehículos cuentan con documentación al díaNUESTRAS SUCURSALESSALTO (Avda Barbieri 1002) Tel.092 561 539 - 099 489 432 - 099 489 473 - 098 835 884ARTIGAS (Diego Lamas y Río Branco) Tel. 477 32 880YOUNG (Montevideo esq. Vasco Nuñez) Tel. 456 73953PAYSANDÚ (Avda Wilson Ferreira 2686) Tel. 472 50 181MONTEVIDEO (Av Italia 5147) Tel. 261 41 433MALDONADO (Ituzaingo 575 esq Santa Teresa) Tel. 422 63 646WWW.OLIVERAAUTOMOTORES.COM6456 COD
","

Año
2003


Kilómetros
1 km


Marca
Renault


Modelo
Clio


Versión
CLIO II RND SEDAN


Tipo de carrocería
Sedán


Motor
1.9


Potencia
65 hp


Transmisión
Manual


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en Young - Río Negro
",5.900,"
		Renault Clio CLIO II RND SEDAN
	",https://auto.mercadolibre.com.uy/MLU-471764906-renault-clio-ii-rnd-sedan-_JM#position=42&type=item&tracking_id=d2e00471-8ba6-4c37-883e-a76e711e3f28
"
ELIA GROUPCUAREIM 2030 ESQ. GUATEMALATEL. 2924 8988 - 2924 1819 - 094 543171 - 094 418657www.eliagroup.uyventas@eliagroup.uy
","

Año
2001


Kilómetros
223.000 km


Marca
Mercedes-Benz


Modelo
Clase E


Versión
TURBO DIESEL


Tipo de carrocería
Sedán


Motor
3.2 TURBO 197CV


Transmisión
Automática secuencial


Color
Azul


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en Aguada - Montevideo
",27.900,"
		E320 Cdi At Elia Group
	",https://auto.mercadolibre.com.uy/MLU-463676410-e320-cdi-at-elia-group-_JM#position=40&type=item&tracking_id=d2e00471-8ba6-4c37-883e-a76e711e3f28
"
Vendo o tomo permuta Mercedes sprinter 415 cdi exelente estado cero consumos Aire acondicionado vidrios eléctricos dirección bloqueo.Ideal motorhome o trabajo.
","

Año
2013


Kilómetros
360.000 km


Marca
Mercedes-Benz


Modelo
Sprinter


Versión
415 CDI


Tipo de combustible
Diésel


Puertas
5





","





El vehículo está en Montevideo
",28.000,"
		Mercedes-benz Sprinter 415 Cdi
	",https://auto.mercadolibre.com.uy/MLU-472611232-mercedes-benz-sprinter-415-cdi-_JM#position=37&type=item&tracking_id=d2e00471-8ba6-4c37-883e-a76e711e3f28
"
Mitsubishi L200 Manual 2.4 Turbo diesel 4x4 2020 2400 cc. 0 km  en color Gris Plata. USD 59.990.Diesel / Dirección hidráulica / Transmisión manual / 4 puertas.ABS / Airbag conductor / Airbag de cortina / Airbag laterales / Airbag pasajero / Apoya cabeza en asientos traseros / Doble tracción / Faros antinieblas delanteros / Faros antinieblas traseros / Inmovilizador de motor / Isofix / Repartidor electrónico de fuerza de frenado / Tercer stop / Llave codificada / Aire acondicionado / Alarma de luces encendidas / Bloqueo central / Cierre centralizado de puertas / Climatizador automático / Computadora de abordo / Control de velocidad de crucero / Sensor de estacionamiento / Llantas de aleación / Espejos eléctricos / Volante Multifunción / Sensor de lluvia / Sensor de luz / Tapizado de cuero / Cristales eléctricos / Cristales polarizados / Asientos eléctricos / Asiento trasero rebatible / Asiento conductor regulable en altura / AM/FM / Bluetooth / CD / Entrada auxiliar / Tarjeta SD / Entrada USB.Plan Mecánico AmigoNuestros automóviles cuentan con Plan Mecánico Amigo que le brinda una garantía en mano de obra en reparaciones sin costo durante un año.Trámites a su disposiciónCuenta con un completo departamento de Trámites para facilitar la gestión de los papeles de su automóvil.Aceptamos Permutas como forma de Pago. Tomamos vehículos usados a los mejores precios de plaza. No deje de consultar.Financiación propia a Sola FirmaRealice una entrega inicial del 50% y financie su saldo hasta en 37 cuotas.Nuestra Financiación es ágil, rápida y sencilla.No deje de consultar el valor de la cuotaVENTAS CARRASCOTel: 098116937 / 095982873Av. Giannattasio Frente al Puente de Las AméricasLun. a Vier. de 9 a 19 hs.
","

Año
2020


Kilómetros
0 km


Marca
Mitsubishi


Modelo
L200


Versión
Manual 2.4 Turbo diesel 4x4


Motor
2.4


Transmisión
Manual


Color
Plateado


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en Montevideo
",59.990,"
		Mitsubishi L200 Manual 2.4 Turbo Diesel 4x4 2020 0km
	",https://auto.mercadolibre.com.uy/MLU-470034203-mitsubishi-l200-manual-24-turbo-diesel-4x4-2020-0km-_JM#position=3&type=item&tracking_id=d2e00471-8ba6-4c37-883e-a76e711e3f28
"
FIAT UNO DIESEL 1.7 DE FABRICAMUY BUEN ESTADO EL AUTO ESTA MUY BIEN DE TODO MOTOR CON AJUSTE HACE 1 AÑO APROXIMADOSUPER ECONOMICO  KM 18 POR LITRO AMAYA   MOTORSRUTA 8 KM 24.300BARROS   BLANCOS22886004        099203921
","

Año
1995


Kilómetros
123.456 km


Marca
Fiat


Modelo
Uno


Versión
1.7 Cld


Tipo de carrocería
Hatchback


Motor
1.7


Potencia
60 hp


Transmisión
Manual


Color
Azul


Tipo de combustible
Diésel


Puertas
3





","





El vehículo está en Barros Blancos - Canelones
",5.500,"
		Fiat Uno 1.7 Cld
	",https://auto.mercadolibre.com.uy/MLU-472849083-amaya-fiat-uno-17-diesel-_JM#position=24&type=item&tracking_id=d2e00471-8ba6-4c37-883e-a76e711e3f28
"
FORD RANGER XLS 4X4 MT AÑO 2020 0KM> Precio U$S 49.990 IVA INCLUIDO CONTRIBUYENTES IRAE IMEBA! O U$S 40.975 LEASING!> Motor 3.2 Diesel 200 hp> Entrega Inmediata en Varios Colores!> Equipamiento:Transmisión Manual de 6 Velocidades • Dirección Eléctrica • Airbag conductor • Airbag pasajero • Alarma • Apoya cabeza asientos traseros • Control de tracción • Control de estabilidad • Faros antinieblas delanteros • Frenos ABS • Repartidor electrónico de fuerza de frenado • Sistema Isofix • Tercer stop • Alarma de luces encendidas • Cierre centralizado de puertas • Climatizador automático • Computadora de abordo • Control de velocidad crucero • Cristales eléctricos • Espejos eléctricos • Limpia / lava luneta • Llantas de aleación • Regulación de altura del volante • Regulación longitudinal del volante • Sensor de estacionamiento • Porta vasos • Volante multifunción • AM/FM • Bluetooth • CD • Comando satelital de stereo • Entrada auxiliar • Entrada USB • Android Auto • Apple CarPlay> Ficha Técnica: http://specs.multiaviso.com/vmb7sm9a> GarantíaGarantía de 5 años o 150.000 km con el Respaldo de Postventa brindado por Arbeleche Automóviles como Concesionario y Service Oficial Ford.> Financiacion:Financiacion Bancaria hasta el 100% en 60 Cuotas en Pesos en UI.Financiación por la Casa hasta 50% en 36 Cuotas en Dólares o Pesos con Títulos y Saldo de Precio. Requisitos De Financiación:1- Presentar Comprobantes De Ingresos 2- Comprobantes De Domicilio (Factura De Ute, Ose, Antel o Similar A Tu Nombre)3- Cédula De Identidad Vigente4- No Estar En Clearing> PermutasQuieres Saber Si Tomamos Tu Vehículo Como Parte De Pago? Envíanos Por Whatsapp Al 099 788 556 O 099 788 544 Fotos De Tu Vehículo De Todo El Perímetro Exterior, Del Interior, Y Libreta O Año Motor Km Y Versión. También No Olvides De Recordarnos Que Vehículo Te Interesa Comprar!> Área Notarial Y GestoríaContamos Con Un Equipo De Profesionales Trabajando Para Asesorarle Y Ofrecerle Todo Lo Necesario Con La Compra De Su Nuevo Vehículo!ARBELECHE AUTOMÓVILESConcesionario y Service Oficial FordContacto WhatsApp o Llamadas: 099 788 556 - 099 788 544 - 091 522 522Carmelo: Av. Italia 1085 casi Av. Paraguay – Casa CentralTel. 4542 - 3333Colonia del Sacramento: Av. Roosevelt 257 y Soriano – SucursalTel. 4523 - 5314www.arbeleche.com.uyPublicado por MultiAviso
","

Año
2020


Kilómetros
0 km


Marca
Ford


Modelo
Ranger


Versión
XLS 4X4 MT


Tipo de carrocería
Pick-Up


Motor
3.2


Potencia
200 hp


Transmisión
Manual


Color
Gris oscuro


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en Carmelo - Colonia
",49.990,"
		Ford Ranger Xls 4x4 Mt 3.2 2020 0km - Arbeleche
	",https://auto.mercadolibre.com.uy/MLU-470713901-ford-ranger-xls-4x4-mt-32-2020-0km-arbeleche-_JM#position=33&type=item&tracking_id=d2e00471-8ba6-4c37-883e-a76e711e3f28
"
Dirección Hidráulica – Doble Airbag – ABS + EBD – BA (Sistema de Asistencia de Frenado) – Luz de Frenado de Emergencia – ISOFIX – Inmovilizador – Alzacristales Eléctricos – Computadora Abordo – Radio 2DIN AM/FM CD-4 Parlantes – Conexión USB – Llantas de Aleación 16“ - Desempañador Luneta – Cinturones ELR 3 Puntos Aire Acondicionado – Protector Caja L200 4X2 2.4 MT - DIESEL U$S 49.990L200 4X4 2.4 MT - DIESEL USD 59.990 Equipacion : 7 Airbags – Pantalla Táctil con Cámara de Retroceso – Tapizado Cuero – Climatizador Bi-Zona con Salida de Aire en Parte Trasera – Asiento Conductor de Accionamiento Eléctrico – Volante Multifunción Forrado en Cuero (Control Audio + Cruise Control + Bluetooth) – Botón de Arranque y Apagado – Manijas de Puertas Interiores Cromadas – Sensor Lluvia – Estribos Laterales de Aluminio – Espejos Retrovisores Laterales Plegables Eléctricamente, con Luz de Giro Incorporada y Calefaccionados – Apertura por Botón – Llantas de Aleación L200 4X4 2.4 AT - DIESEL USD 66.990Equipacion que Suma : ASTC (Control Activo de Estabilidad y de Tracción) – Control de Tracción off-road (AT) – HAC (Sistema de Asistencia para Arranque en Pendiente) – DAC U$S 66.990* (Sistema de Control en Descenso) (AT) – TSA (Control de Balanceo de Trailer) – Paddle Shifters – Llantas de Aleación 18“TE ESPERAMOS EN MUSSINI AUTOMOVILESLOCAL BARRIO PARQUECONCESIONARIO PARA VARIAS MARCAS CON ENTREGAS INMEDIATA Y AMPLIOS PLANES DE FINANCIACIÓN.TOMAMOS TU PERMUTATRABAJAMOS CON TODOS LOS BANCOS Y TE HACEMOS TODA LA GESTIÓN, SI LO DESEA...CONTAMOS CON ESCRIBANIA PROPIATE OFRECEMOS EL MEJOR PLAN EN SEGUROS DE VEHÍCULOS..TE ESPERAMOS..MUSSINI AUTOMÓVILESSAN JOSÉ DE MAYO, AV. JOSÉ PEDRO VARELA 1045CEL. 091 040 070EMAIL: rairotock2019@gmail.comhttps://www.facebook.com/mussini.automoviles.39LUNES A viernesHORARIO 09:00 A 18:30SÁBADOS 09:00 A 12:00
","

Año
2020


Kilómetros
0 km


Marca
Mitsubishi


Modelo
L200


Versión
NEW L200


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en San José - San José De Mayo - San José
",49.990,"
		Mitsubishi L200 New L200 Nueva Versión 2020
	",https://auto.mercadolibre.com.uy/MLU-468716788-mitsubishi-l200-new-l200-nueva-version-2020-_JM#position=12&type=item&tracking_id=d2e00471-8ba6-4c37-883e-a76e711e3f28
"
Peugeot Expert 2020 1600 cc. 0 km en color Otro. U$S 29.990.Diesel / Dirección Hidráulica / Transmisión Manual / 5 puertas / Potencia máxima 115 HP.Airbag conductor / Airbag pasajero / Control de estabilidad / Faros antinieblas delanteros / Faros antinieblas traseros / Frenos ABS / Llave codificada / Aire acondicionado / Apertura remota de puertas / Asiento conductor regulable en altura / Cierre centralizado de puertas / Control de velocidad crucero / Cristales eléctricos / Espejos eléctricos / AM/FM / Entrada auxiliar / Entrada USB / MP3.GarantíaGarantía de 3 años o 100.000 km.FinanciaciónContamos con financiación para usados y 0km de acuerdo a sus necesidades y hasta el 100% del valor del vehículo.PermutasAceptamos permutas como parte de pago, tomando su vehículo al mejor precio del mercado.TrámitesContamos con gestoría de trámites, escribanía, gestor de empadronamiento y asesoramiento de seguros.Shoppingcar26 Tel: 2622 8000 WhatsApp: 095292563 Luis Alberto de Herrera 1162 marisabel.shoppingcar@gmail.com Lunes a Viernes 9.00 a 18.00. Sábados 9.00 a 13.00 horas. www.shoppingcar.com.uyPublicado por MultiAviso
","

Año
2020


Kilómetros
0 km


Marca
Peugeot


Modelo
Expert


Versión
-


Motor
1.6


Potencia
115 hp


Transmisión
Manual


Tipo de combustible
Diésel


Puertas
5





","





El vehículo está en Montevideo
",29.990,"
		Peugeot Expert 2020 0km
	",https://auto.mercadolibre.com.uy/MLU-472669771-peugeot-expert-2020-0km-_JM#position=22&type=item&tracking_id=d2e00471-8ba6-4c37-883e-a76e711e3f28
"
MICROBUS PARA 31 ESCOLARES + IVAORIGEN BRASILPUERTA PANTOGRÁFICACINTURONES DE SEGURIDAD DE CUATRO PUNTASCAPACIDAD 31 ESCOLARES + EL CHOFEROPCIONAL CON AIRE ACONDICIONADO SUMAR U$S 5.500 AL PRECIO PUBLICADO
","

Año
2019


Kilómetros
0 km


Marca
Iveco


Modelo
MICROBUS PARA 31 ESCOLARES + IVA


Versión
MICROBUS PARA 31 ESCOLARES + IVA


Motor
IVECO ORIGEN BRASIL


Transmisión
Manual


Tipo de combustible
Diésel


Puertas
2





","





El vehículo está en La Comercial - Montevideo
",57.400,"
		Iveco Microbus Para 31 Escolares Brasilero + Iva
	",https://auto.mercadolibre.com.uy/MLU-466397169-iveco-microbus-para-31-escolares-brasilero-iva-_JM#position=14&type=item&tracking_id=d2e00471-8ba6-4c37-883e-a76e711e3f28
